2976	ဆရာက ကျောင်းသားကို သတင်းစာမိတ္တူ ပေးလိုက်တယ်။	The teacher gave the student a copy of newspaper.
2977	မစ္စတာဟယရှိက ကွန်ပျူတာကုမ္ပဏီမှာ အလုပ်လုပ်တယ်။	Mr. Hayashi works at a computer company.
2978	မနက်ဖန် ကုမ္ပဏီ စောစော သွားမယ်။	I will go to the company early tomorrow.
2979	နားရက်မှာ သူငယ်ချင်းနဲ့ အပြင်ထွက်တယ်။	I go out with my friend during off-days.
2981	ဒါ အီတလီကနက်ကတိုင်ပါ။	This necktie is from Italy.
2982	ဒီအခန်းမှာ ဆေးလိပ် သောက်လို့ မရဘူး။	You can't smoke in this room.
2983	နေ့တိုင်း အလုပ်များလို့ သိပ် အနားမယူနိုင်ဘူး။	I couldn't rest much because work is busy every day.
2984	အလုပ်က ပင်ပန်းပေမယ့် စိတ်ဝင်စားဖို့ ကောင်းတယ်။	Although work is tiring, it's interesting.
2986	ရှေ့တစ်ပတ် ပိတ်တုန်းက ဘာမှ မလုပ်ဘူး။	I didn't do during last week holidays.
2987	ကျွန်တော် ကားကုမ္ပဏီမှာ အလုပ်လုပ်နေတယ်။	I work at a motor-car company.
2988	ကျွန်တော် ဆေးလိပ် သောက်တယ်။	I smoke.
2989	ဆေးလိပ် သောက်ရင် ကျန်းမာရေး ထိခိုက်တယ်။	Smoking harms [your] health.
2991	အဖျား ရှိလို့ ဒီနေ့ ကျောင်းမသွားဘူး။	I didn't go to school today because I had fever.
2992	ကျွန်တော် တနင်္ဂနွေနေ့လည်း အလုပ်လုပ်တယ်။	I work on Sunday as well.
2993	နေ့တိုင်း တစ်နေ့ကို ရှစ်နာရီ အလုပ်လုပ်တယ်။	I work eight hours a day.
2994	ဟိုဘက်လမ်းမှာ အိမ်တွေ အများကြီး တန်းစီနေတယ်။	There is a lot of houses on the other road.
2995	နက်ဖန် မနက် ကျရင် အဝတ် မလျှော်လို့ မဖြစ်ဘူး။	I have to do laundry tomorrow morning.
2996	ပူလို့ အိမ်ပြန်ပြီး ရေချိုးတယ်။	I went back home and showered because it's hot.
2997	ညတိုင်း ရေချိုးပြီးမှ အိပ်တယ်။	I shower before bed every night.
2998	အိမ်ပြန်ရောက်ရင် သန့်ရှင်းရေးလုပ်မယ်လို့ စိတ်ကူးတယ်။	I plan to do some cleaning when I get back home.
2999	နက်ဖန် မနက် ကျရင် အဝတ် လျှော်ရမယ်။	I have to do laundry tomorrow morning.
3000	မနက်ဖန် ည သူငယ်ချင်းနဲ့ တွေ့ရမှာမို့ အပြင်ထွက်မယ်။	I will go out tomorrow night because I have to meet with my friends.
3001	မနေ့က ဘယ်မှ မထွက်ဘူး။	I didn't go anywhere yesterday.
3002	ဒီဟင်းက အိမ်မှာ ချက်လို့ ရတယ်။	This dish can be cooked at home.
3005	မစ္စတာမဆုအိက ဂီတာ တီးတတ်တယ်။	Mr. Masui can play guitar.
3006	ကျွန်တော် နေ့တိုင်း စန္ဒရား လေ့ကျင့်တယ်။	I practice piano every day.
3007	ဒီကင်မရာက ဈေးကြီးပေမယ့် အဆင်ပြေတယ်။	This camera is expensive but nice.
3008	ကင်မရာအသစ် ဝယ်လိုက်တယ်။	I bought a new camera.
3009	ဒါ ဂျပန်ရှေးဟောင်းရုပ်ရှင် ဖြစ်ပါတယ်။	This is an old Japanes movie.
3010	ညီမလေးက ပန်းချီ တော်တယ်။	My younger sister is good at painting.
3011	မစ္စတာမဆုအိက ဆေးလိပ် မကြိုက်လို့ မသောက်ဘူး။	Mr. Masui doesn't smoke because he doesn't like to.
3012	ကျွန်တော် သန့်ရှင်းရေးတို့ အဝတ်လျှော်တာတို့ကို လုပ်ရတာ မုန်းတယ်။	I hate doing cleaning and laundry.
3013	ကျွန်တော် ကြိုက်တဲ့ စားစရာက ဂျပန်ကာရီပါ။	Japan curry is my favourite food.
3014	အမေက ဟင်းချက် ဝါသနာပါတယ်။	My mother likes to cook.
3015	ကာရာအိုကေ သွားရင် အမြဲတမ်း ဒီသီချင်း ဆိုတယ်။	I always sing this song when I go to karaoke.
3016	ကျွန်တော် နောက်လဂီတဖျော်ဖြေပွဲမှာ စန္ဒရားတီးမယ်။	I am going to play piano at a musical performance next month.
3017	ခရီးသွားတုန်းက ဓာတ်ပုံတွေ အများကြီး ရိုက်ခဲ့တယ်။	I took a lot of photos during the trip.
3018	ကျွန်တော် အမြဲတမ်း အိပ်ရာမှာ အိပ်တယ်။	I always sleep on the bed.
3019	အပူပေးစက် ဖွင့်ထားရင် နွေးတယ်။	It's warm if the heater is on.
3021	မအိပ်ခင် အပူပေးစက်ကို ပိတ်တယ်။	I switched off the heater before I go to sleep.
3022	စာမေးပွဲမှာ အဖြေကို ဘောပင်နဲ့ ရေးတယ်။	I wrote down the answers with pen at the exam.
3023	မနက်ဖန်ရဲ့ ရာသီဥတုအခြေအနေကတော့ မိုးရွာပါမယ်။	Tomorrow's weather condition will be rainy.
3024	ဒီနေ့ရာသီဥတု အရမ်း သာယာတယ်။	The weather is very pleasant today.
3025	မနက်ဖန် နေသာရင် တင်းနစ် ကစားကြမယ်။	Let's play tennis if it's sunny tomorrow.
3026	မနက်ဖန် မိုးအုံ့မယ် ဆိုပဲ။	They say it will be cloudy tomorrow.
3027	မနေ့က တောက်လျှောက် မိုးအုံ့တယ်။	It was cloudy all day yesterday.
3028	နားရက်မှာ မိုးရွာရင်တော့ အပြင်မထွက်ဘူး။	If it rains on the weekends, I am not going out.
3029	မနက်ဖန် မိုးရွာမှာမို့ ကျောင်းကို ဘတ်စ်ကားနဲ့ သွားမယ်။	I will go to school by bus tomorrow because it will rain.
3030	ဒီနေ့ လေမတိုက်ဘူး။	It's not windy today.
3034	ဂျပန်ကနွေရာသီက ပူတယ်။	Summer is hot in Japan.
3035	နွေဦးရောက်ရင် နွေးလာမယ်။	It will get warmer in Spring.
3036	ဒီနေ့ တော်တော် နွေးလို့ လမ်းလျှောက် ထွက်မယ်။	I am going to go walking because it's pretty warm today.
3037	မနက်ဖန် ရာသီဥတု ပူမှာမို့လို့ ရေကူးကန်မှာ ရေသွားကူးမယ်လို့ စိတ်ကူးထားတယ်။	I am thinking to go swimming tomorrow because the weather will be hot.
3038	ပြတင်းပေါက် ဖွင့်လိုက်တော့မှ နည်းနည်း အေးသွားတယ်။	It feels much cooler after opening the window.
3039	ဆောင်းဦးက အေးမြတယ်။	Autumn is cool.
3040	မနက်က မိုးရွာပေမယ့် အခု နေသာနေတယ်။	Although it rained this morning, it's sunny now.
3041	မနက်ဖန် နေသာရင် တင်းနစ် ကစားကြမယ်။	Let's play tennis if it's sunny tomorrow.
3042	မနှစ်က နှင်း သိပ် မကျဘူး။	It wasn't that snowy last year.
3043	လေတိုက်နေလို့ ချမ်းတယ်။	It's cold because it's windy.
3044	မနက်ဖန် လေပြင်းတိုက်မယ် ဆိုပဲ။	They say it will be very windy tomorrow.
3045	မနက်ဖန် အပူချိန် သုံးဆယ်ဒီဂရီအထိ မြင့်မှာ ဆိုတော့ ပူတယ်။	Tomorrow will be hot because the temperature will rise up to thirty degree.
3046	အအေးမိပြီး ကိုယ်အပူချိန်သုံးဆယ့်ရှစ်ဒီဂရီ ရှိတယ်။	I caught cold and have thirty eight degree fever.
3047	မိုး နည်းနည်း အုံ့လာပြီ။	It is starting to get cloudy.
3048	မနေ့က တောက်လျှောက် မိုးအုံ့တယ်။	It was cloudy the whole day yesterday.
3050	ကျွန်တော် ဒီသီချင်းကို အကြိုက်ဆုံးပဲ။	This is my favourite song.
3051	နှင်း ကျတဲ့ နေ့ ဆို အပြင်မထွက်ဘူး။	[I] can't go outside on snowy days.
3052	လေကြမ်းတဲ့ နေ့ ဆို တင်းနစ်ရိုက်လို့ မရဘူး။	[I] can't play tennis on windy days.
3053	ည ဆို အေးလို့ အပြင်ထွက်ရင် ကုတ်အင်္ကျီ ယူသွားတယ်။	I bring my sweaters to outside at night because it is cold.
3056	ဆံပင် မညှပ်ခင် ခေါင်း အရင် လျှော်တယ်။	I wash my hair before having a haircut.
3057	ဟို ဆံပင်အနက်​ ရောင်နဲ့လူက မစ္စတာမဆုအိပါ။	That man with dark hair is Mr. Masui.
3058	ရထားတံခါး ပိတ်မယ်။	The train doors will be closed.
3059	ကျွန်တော် ဘူတာဝန်ထမ်းကို လက်မှတ် ပြလိုက်တယ်။	I showed the ticket to the station officer.
3060	ကျွန်တော် မနေ့က ဆံပင်ညှပ်ခဲ့တယ်။	I had a haircut yesterday.
3062	အလှပြင်ဆိုင်က ဘူတာရဲ့ ဘေးမှာ ရှိတယ်။	The salon is beside the station.
3063	ဒီည စာကြည့်တိုက်မှာ အိမ်စာ လုပ်မယ်။	I am going to do homework at the library tonight.
3064	ဒီမှာ အဖြေ ရေးမယ်။	Write the answer here.
3065	နောက်လမှာ တရုတ်ပြည်က ပညာတော်သင်ကျောင်းသား လာမယ်။	Exchange students from China will come next month.
3066	ဟိုလူက ဒီကျောင်းကနိုင်ငံခြားသားကျောင်းသားပါ။	That person is an international student from this school.
3067	မနက်ဖန် သူငယ်ချင်းနဲ့ ရုပ်ရှင် သွားကြည့်မယ်။	I am going to the movies with my friend tomorrow.
3068	မနေ့ကစာမေးပွဲက အရမ်း ခက်တယ်။	The exam was very difficult yesterday.
3069	ဟိုဆရာရဲ့ အတန်းက စိတ်ဝင်စားဖို့ ကောင်းတယ်။	That teacher's class is interesting.
3070	ဟို မိတ်ကပ်ဆရာက သေးသွယ်ပြီး လှတယ်။	That makeup artist is slim and beautiful.
3071	ကျောင်းပြီးရင် အလှပြင်ဆရာ လုပ်ချင်မယ်။	I want to be a makeup artist after school.
3072	ဒီသေတ္တာက အနံ တိုပြီး အလျား ရှည်တယ်။	This box has a short breadth but a long width.
3073	မနေ့က ကုမ္ပဏီ ခွင့်ယူပြီး ဆေးရုံ သွားတယ်။	I took leave from the company and went to the hospital yesterday.
3074	ကိုယ် ပူနေလို့ ဒီနေ့ အနားယူမယ်။	I am going to rest today because I have fever.
3075	စားပွဲပေါ်မှာ ပန်းအိုး ရှိတယ်။	There is a vase on the table.
3076	နေ့တိုင်း ရေဒီယိုနဲ့ သတင်း နားထောင်တယ်။	I listen to the news on the radio every day.
3077	သူငယ်ချင်းကို မစ္စတာခိမုရရဲ့ ဖုန်းနံပါတ် ပေးလိုက်တယ်။	I gave Mr. Kimura's phone number to my friend.
3078	အမေဆီက အဆက်အသွယ် မလာလို့ စိတ်ပူခဲ့တယ်။	I was worried because I couldn't get any contact with my mom.
3079	မနေ့က မစ္စတာမဆုအိဆီက အဆက်အသွယ် ရတယ်။	I got contact from Mr. Masui yesterday.
3080	ကုမ္ပဏီကို ဖုန်းနဲ့ ဆက်သွယ်လိုက်ပါ။	Please call the company.
3081	အိမ်ရောက်ရင် ဆက်သွယ်လိုက်မယ်။	I will contact once I get back home.
3084	ဒီအိမ်ခန်းက အိမ်လခ ဈေးကြီးတယ်။	This apartment's rent is too high.
3086	ပိုပြီး ဈေးသက်သာတဲ့ အခန်းကို ရှာမလို့ စိတ်ကူးထားတယ်။	I am thinking to search for a cheaper room.
3087	သော့ မတွေ့လို့ အိတ်ထဲကို ရှာတယ်။	I searched in the bag because I couldn't find the keys.
3088	ဆေးလိပ် သောက်တဲ့ အခါ ဆေးလိပ်ပြာခွက်ကို သုံးတယ်။	I use the ash tray when I smoke.
3089	စားပွဲပေါ်မှာ ဆေးလိပ်ပြာခွက် ရှိတယ်။	There is an ash tray on the table.
3091	နေ့လယ်စာ အမြဲတမ်း ဒီဆက်မီနူးကို စားတယ်။	I always eat this set menu for lunch.
3092	အဲဒီစားသောက်ဆိုင်ကဆက်မီနူးက ဈေးသက်သာပြီး စားလို့ ကောင်းတယ်။	The set menu from that restaurant is cheap and declicious.
3093	ဆိုင်ဝန်ထမ်းကို အစားအသောက် မှာလိုက်တယ်။	I order food from the waiter.
3094	ဒီစားသောက်ဆိုင်ကဆိုင်ဝန်ထမ်းတွေ အလုပ်များတဲ့ ပုံပဲ။	The staffs at this restaurant look very busy.
3095	ကျွန်တော် ကော်ဖီကို နို့ မထည့်ဘဲ သောက်တယ်။	I drink coffee without milk.
3096	မနက်တိုင်း ပေါင်မုန့် စားပြီး နွားနို့ သောက်တယ်။	I eat bread and drink milk every morning.
3097	ခြေအိတ်အရောင်းကောင်တာက တစ်ထပ်မှာ ရှိတယ်။	The socks counter is on the first floor.
3098	ဒီလွယ်အိတ် အကြွေးဝယ်ကတ်နဲ့ ဝယ်ထားတာ။	I bought this bag with a credit card.
3099	ပိုက်ဆံအိတ်ထဲ အကြွေးဝယ်ကတ်ကို ထည့်တယ်။	I put the credit card into the bag.
3100	ဈေးဝယ်တဲ့ အခါ ခရက်ဒစ်ကတ်ကို သုံးတယ်။	I use the credit card when I go shopping.
3102	ရေကြောင်းလိုင်းနဲ့ ပို့တာက အချိန်ကြာပေမယ့် ဈေးသက်သာတယ်။	Shipping items/packages takes a very long time but it is cheaper.
3103	သင်္ဘောလိုင်းထက် စာရင် လေယာဉ်နဲ့ ပို့တာက မြန်မြန် ရောက်တယ်။	Sending via plane is faster than shipping.
3104	မနေ့က အမေ့ဆီ ပစ္စည်း ပို့လိုက်တယ်။	I sent the item to my mother yesterday.
3105	လေကြောင်းလိုင်းနဲ့ ပို့လိုက်လို့ နည်းနည်း ဈေးများတယ်။	It costed quite a bit because I sent it via plane.
3106	နွေရာသီ ဆို ပူလို့ အနောက်တိုင်းဝတ်စုံ မဝတ်ချင်ဘူး။	I don't want to wear a suit during Summer because it's hot.
3107	ကုမ္ပဏီ သွားတဲ့ အခါ အနောက်တိုင်းဝတ်စုံ ဝတ်တယ်။	I wear suits to the company.
3108	မွေးနေ့မှာ သူငယ်ချင်းဆီက ရှပ်အင်္ကျီ လက်ဆောင်ရတယ်။	I got a shirt as a present from my friend on my birthday.
3110	မစ္စတာခိမုရက ကျောင်းသား ဖြစ်ပြီး မစ္စတာတာနာခါကတော့ ကုမ္ပ⁠ဏီ ဝန်ထမ်း ဖြစ်ပါတယ်။	Mr. Kimura is a student and Mr. Tanaka is a company employee.
3111	စူပါမားကက်ကို ဈေးဝယ် သွားတယ်။	I go shopping at the supermarket.
3114	ပေါင်မုန့် ဘယ်နှခု ဝယ်လိုက်လဲ။	How many bread did you buy?
3115	စားပွဲပေါ်မှာ ခွက် ဘယ်နှခွက် ရှိသလဲ။	How many cups are there on the table?
3116	ဂျပန်လူမျိုးတွေက တူနဲ့ ထမင်းစားတယ်။	Japanese people eat with chopsticks.
3117	ပန်းခြံမှာ လမ်းလျှောက်ပြီး အိမ်ပြန်မယ်။	I am going to walk at the park, then go home.
3118	ကျွန်တော် နေ့တိုင်း တင်းနစ် လေ့ကျင့်တယ်။	I practice tennis every day.
3119	အားကစား ဆို ဘေ့စ်ဘောကို အကြိုက်ဆုံးပဲ။	Baseball is my favourite sport.
3120	မစ္စတာမဆုအိက ဘောလုံးထက် ဘေ့စ်ဘော ပိုတော်တယ်။	Mr. Masui is better at baseball than he is at football.
3121	မိုးရွာလို့ ဘေ့စ်ဘောပြိုင်ပွဲ မရှိဘူး။	No baseball match because of the rain.
3122	မနက်ဖန် တင်းနစ်ပြိုင်ပွဲ ရှိတယ်။	There is a tennis match tomorrow.
3123	ဘရာဇီးဟာ ဘောလုံး အရမ်း အားသာတဲ့ နိုင်ငံ ဖြစ်တယ်။	Brazil is a country whose strong suit is football.
3124	ကိုယ်ခံအား မကောင်းလို့ အားကစားလုပ်လို့ မရဘူး။	[I] can't play sports because [I] have very low stamina.
3126	အခန်းက ညစ်ပတ်နေလို့ သန့်ရှင်းရေးလုပ်မယ်။	I am going to clean the room because it's dirty.
3127	ဒီအနီးတဝိုက်ကပင်လယ်က ညစ်ပတ်တယ်။	The beach around here is dirty.
3128	အပြင်ထွက်တုန်းက မီးပိတ်ဖို့ မေ့သွားတယ်။	I forgot to switch off the light when I went out.
3129	မအိပ်ခင် မီးပိတ်တယ်။	I switched off the light before sleeping.
3130	ဒီနေ့တော့ အိမ်ပြန်မယ်။	I am going home for today.
3131	မနေ့က သော့ ပျောက်သွားတယ်။	I lost my keys yesterday.
3132	ဒါ ကျွန်တော့်အိမ်သော့ပါ။	This is my house keys.
3133	အိမ်ကတံခါးရဲ့ ရှေ့မှာ ကြောင် ရှိတယ်။	There's a cat in front of the door of the house.
3134	ဒီချောင်းကရေက သန့်တယ်။	The water from this stream is clean.
3135	မစ္စတာလီက ဂျပန်လို တတ်တယ်။	Mr. Lee knows Japanese.
3136	ဘဏ်မှာ ငွေ ချေးတယ်။	I get loans at the bank.
3137	ကျွန်တော့်အဖေက ဘဏ်ဝန်ထမ်းပါ။	My father is a banker.
3138	ကောင်တာမှာ ရှိတဲ့ ဘဏ်ဝန်ထမ်းတွေက မိန်းကလေးတွေ များတယ်။	There are many female staffs at the counter.
3139	ဘဏ်ကောင်တာကနေ ငွေ လွှဲမယ်။	I am going to transfer money at the bank counter.
3140	ဘဏ်မှာ ငွေ သွားလွှဲမယ်။	I am going to transfer money at the bank.
3141	ကောင်တာကနေ ငွေလွှဲပုံစံစာရွက် ရခဲ့တယ်။	I got a transfer slip from the counter.
3142	ဒီစာရွက်မှာ နာမည်နဲ့ လိပ်စာ ရေးမယ်။	I will write down the name and address on this paper.
3143	စာရွက်မှာ ရေးထားတဲ့ နံပါတ်ကို မှတ်တယ်။	I memorize the numer written on the paper.
3144	သူငယ်ချင်းကို လိပ်စာအသစ် ပေးလိုက်တယ်။	I gave the new address to my friend.
3145	အဲဒီပုဂ္ဂိုလ်က ဒီကျောင်းကဆရာပါ။	That person is a school teacher.
3146	နိုင်ငံခြားသားနဲ့ စကားပြောရတာ ပျော်ဖို့ ကောင်းတယ်။	It's fun to talk to foreigners.
3147	လွန်ခဲ့တဲ့ သုံးနှစ်က ဒီနိုင်ငံကို လာခဲ့တယ်။	I came to this country three years ago.
3148	အိမ်နားက လေဆိပ်အသစ်ကြီး ဆောက်ပြီးသွားပြီ။	The new airport near my home has completed.
3149	လေဆိပ်မှာ ပတ်စပို့ကို ပြတယ်။	I show my passport at the airport.
3150	ဘူတာမှာ ပတ်စပို့ ပျောက်သွားတယ်။	I lost my passport at the station.
3151	နိုင်ငံခြား သွားတဲ့ အခါ ပတ်စပို့ လိုတယ်။	You need a passport when travelling abroad.
3153	ပိတ်ရက်မှာ သူငယ်ချင်းနဲ့ ဈေးသွားဝယ်မယ်။	I am going to go shopping with my friend on the weekend.
3154	ဧည့်လမ်းညွှန်က မြို့ရဲ့ အကြောင်းကို ပြောပြပေးတယ်။	The tour guide provides information about the city.
3155	ကျွန်တော့်သူငယ်ချင်းက ဧည့်လမ်းညွှန် လုပ်နေတယ်။	My friend is working as a tour guide.
3156	အပြန်ရထား မရှိလို့ သူငယ်ချင်းအိမ်မှာ ဝင်တည်းတယ်။	I stayed at my friend's home because there wasn't any train to return.
3157	ဒီည ဟိုတယ်မှာ တည်းမယ်။	Tonight I will stay at the hotel.
3158	သူငယ်ချင်းဆီက ခရီးအပြန်လက်ဆောင် ရခဲ့တယ်။	I got a souvenir from my friend.
3159	မိသားစုအတွက် အပြန်လက်ဆောင် ဝယ်မယ်။	I am going to buy souvenirs for my family.
3160	ငွေလွှဲချလန် ဖြည့်တဲ့ အခါ ဘောပင်ကို သုံးတယ်။	I use pen when filling out cash transfer challan.
3161	အဲဒီကုမ္ပဏီက ကား ထုတ်လုပ်နေတယ်။	That company is manufacturing cars.
3162	စားပွဲခုံကို ကိုယ်တိုင် လုပ်တယ်။	I make desks on my own.
3163	အလုပ်ကိစ္စနဲ့ ဧည့်သည်နဲ့ တွေ့ရမှာမို့ နက်ကတိုင် စည်းရမယ်။	I need to wear a necktie because I have to meet a guest for business.
3165	နေ့တိုင်း ဂျပန်စာ လေ့လာနေပေမယ့် ခန်းဂျီးကိုတော့ မှတ်လို့ မရဘူး။	Although I learn Japanese every day, I can't remember Kanji.
3167	မစ္စတာလီက ဂျပန်ဘာသာနဲ့ စာတစ်စောင် ရေးခဲ့တယ်။	Mr. Lee wrote a letter in Japanese.
3168	အင်္ဂလိပ်လို ပြောရတာ ခက်တယ်။	It's hard to speak in English.
3169	မစ္စတာမဆုအိက မစ္စတာခိုဘာယာရှိနဲ့ စကားပြောနေတယ်။	Mr. Masui is talking with Mr. Kobarashi.
3170	အဲဒီအကြောင်းကို ကျွန်တော် ဆရာ့ကို ပြောမယ်။	I will tell you/the teacher about that case.
3171	ဒီစာရွက်မှာ မေးခွန်းရဲ့ အဖြေကို ရေးမယ်။	You have to write the answer to the question on this paper.
3172	မနေ့က သူငယ်ချင်းဆီ စာရေးခဲ့တယ်။	I wrote to a friend yesterday.
3173	စာလုံး ရေးရတာ သိပ် မကြိုက်ဘူး။	I don't like writing words much.
3174	မစ္စတာမဆုအိက လက်ရေး ကောင်းတယ်။	Mr. Masui has a nice handwriting.
3175	မစ္စတာဟယရှိဆီက စိတ်ဝင်စားစရာကောင်းတဲ့ စကားကို ကြားခဲ့တယ်။	I heard an interesting news from Mr. Hayashi.
3176	မစ္စတာမဆုအိက မစ္စတာဟယရှိနဲ့ စကားပြောနေတယ်။	Mr. Masui is talking with Mr. Hayashi.
3177	ဆရာ ပြောတဲ့ အဓိပ္ပာယ် နားမလည်ဘူး။	I don't understand what the teacher meant.
3178	မစ္စတာလီကို ဒီစကားရဲ့ အဓိပ္ပာယ်ကို သင်ပေးခဲ့တယ်။	I taught Mr. Lee the meaning of this word.
3179	ဂျပန်စာမှာ ခတခနစကားတွေ အများကြီး ရှိတယ်။	Japanese has a lot of Katakana words.
3180	ဟီရဂန ရေးတတ်ပေမယ့် ခတခနတော့ မရေးတတ်သေးဘူး။	Although I can write Hiragana, I still can't write Katakana.
3181	ဒီစာကြောင်းက တိုလို့ ဖတ်ရ လွယ်တယ်။	This sentence is easy to read because it's short.
3182	နိုင်ငံခြားဘာသာကို လေ့လာရတာ ခက်တယ်။	Foreign languages are difficult to learn.
3183	ဂျပန်ဘာသာနဲ့ ရေးထားတဲ့ စာအုပ်ကို ဖတ်တယ်။	I read books written in Japanese.
3184	စကားရဲ့ အဓိပ္ပာယ် နားမလည်တဲ့ အခါ အဘိဓာန်ကို သုံးတယ်။	I use the dictionary when I don't understand the meaning of the word.
3185	မနက် အိပ်ရာထပြီးတော့ မျက်နှာသစ်တယ်။	I wash my face when I get up in the morning.
3186	ကုန်တိုက်မှာ အဝတ်အစားအသစ်ကို ဝယ်တယ်။	I buy new food at the mall.
3187	အနွေးထည် ယူပြီး အပြင်ထွက်တယ်။	I bring my sweaters to outside.
3188	အပြင်မှာ အေးလို့ ကုမ္ပဏီကို ကုတ်အင်္ကျီ ဝတ်သွားတယ်။	I wear a coat to the company because it's cold outside.
3189	ပူလို့ ဆွယ်တာ ချွတ်မယ်။	I am going to take off the sweater because it's hot.
3190	ဒီဘောင်းဘီက ကျွန်တော်နဲ့ သေးလို့ ဝတ်လို့ မရဘူး။	This pants is too small for me to wear.
3192	မစ္စခိုဘာယာရှိက စကတ်ထက် ဘောင်းဘီကို ပိုကြိုက်တယ်။	Ms. Kobarashi prefers pants to skirts.
3193	ရှူးဖိနပ်ကို ချွတ်ပြီး ဖိနပ်ပါးကို စီးတယ်။	I take off the shoes and wear the slippers.
3194	မျက်စိ မကောင်းလို့ မျက်မှန် တပ်မယ်။	I am going to wear glasses because of poor sight.
3195	ဂျပန်မှာ အိမ်ထဲကို ဝင်တဲ့ အခါ ဖိနပ်ချွတ်တယ်။	In Japan, [they] take off shoes on entering the house.
3196	ဖိနပ်အသစ် စီးပြီး အပြင်ထွက်မယ်။	I am going to go outside with my new shoes.
3197	မစ္စခိမုရက ချစ်စရာကောင်းတဲ့ စကတ်လေးကို ဝတ်ထားတယ်။	Ms. Kimura is wearing a cute skirt.
3198	ရေချိုးခန်း ဝင်မလို့ အင်္ကျီချွတ်မယ်။	I am going to take off clothes to go into the shower.
3199	ဒီမုန့်က ချိုတယ်။	This snack is sweet.
3201	ဒီဟင်းက ဘာမှ မဆမ်းဘဲ စားရတယ်။	This dish is supposed to be eaten without seasoning.
3202	ဆာရှိမိကို ပဲငံပြာရည် ဆမ်းပြီး စားတယ်။	I eat sashimi with soy sauce.
3204	စားပွဲခုံပေါ်မှာ ပန်းကန်လုံးနဲ့ တူတွေကို စီထားမယ်။	I will place the bowls and chopsticks on the table.
3205	ပန်းကန်လုံးနဲ့ ထမင်းစားတယ်။	I eat rice with a bowl.
3206	ဒီနေ့ သူငယ်ချင်းနဲ့ ညစာ စားမယ်။	I am going to have dinner with my friend today.
3207	အမြဲတမ်း ဒီမှာ နေ့လယ်စာ စားတယ်။	I always have lunch here.
3208	ဒီနေ့ မနက်စာ မစားခဲ့ဘူး။	I didn't have breakfast today.
3209	မစ္စတာခိမုရက ကျွန်တော့်ကို မုန့် ပေးတယ်။	Mr. Kimura gave me a snack.
3210	ဒီဟင်းက စားကောင်းမယ့် ပုံ မပေါ်ဘူး။	This dish doesn't look so appetizing.
3211	အဲဒီဆိုင်က ဈေးပေါပေမယ့် စားလို့ မကောင်းဘူး။	That shop is cheap but not tasty.
3212	မစ္စတာဟယရှိရဲ့ ထမင်းဘူးက စားချင်စရာကောင်းလိုက်တာ။	Mr. Hayashi's lunchbox looks so appetizing.
3213	ဒီမုန့်က စားလို့ ကောင်းတယ်။	This snack is really tasty.
3214	အလုပ်များလို့ နေ့လယ်စာ မစားလိုက်ရဘူး။	I was so busy today that I skipped lunch.
3215	ဒီကာရီဟင်းက အရမ်း စပ်တယ်။	This curry is very spicy.
3216	မနက်စာ ဆို အမြဲတမ်း ပေါင်မုန့်ပဲ စားတယ်။	I always eat bread as breakfast.
3217	ဒီနေ့ ညစာက ထမင်းဖြူနဲ့ မဆလာဟင်းပါ။	Today's dinner will be rice and masala curry.
3218	ဒီနေ့ညစာကတော့ ကာရီ ဖြစ်ပါတယ်။	Today's dinner will be curry.
3219	မစ္စတာလီကို ဆား ယူပေးတယ်။	I passed the salt to Mr. Lee.
3220	ဟင်းထဲကို သကြားနဲ့ ဆား ထည့်ချက်တယ်။	I use sugar and salt while cooking the curry.
3221	ညီလေးက ကိုယ်ခန္ဓာ အရမ်း သန်မာတယ်။	My younger brother is well-built and strong.
3223	အမှောင်ခန်းထဲမှာ စာအုပ် ဖတ်လိုက်တာ မျက်စိ ညောင်းသွားတယ်။	My eyes got tired from reading in the dark.
3224	မစ္စတာယာမာဒါက မျက်စိ မကောင်းလို့ မျက်မှန် တပ်ထားတယ်။	Mr. Yamada wears glasses because of poor sight.
3225	ဟိုခွေးက နားရွက် ကြီးတယ်။	That dog's ears are huge.
3226	ညီမလေးက မျက်လုံး ပြူးပြီး နှာခေါင်း ချွန်တယ်။	My younger sister has big eyes and pointy nose.
3227	သွား နာလို့ ပါးစပ် ဟလို့ မရဘူး။	I can't open my mouth because of the toothache.
3229	ထမင်း မစားခင် လက်ဆေးတယ်။	I wash hands before having meals.
3230	လမ်း အများကြီး လျှောက်လိုက်လို့ ခြေထောက် ညောင်းသွားတယ်။	My feet got tired from walking a lot.
3231	အဲဒီ့လူရဲ့ ခြေထောက်က အရှည်ကြီးပဲ။	That man's feet is very long.
3232	ရေချိုးခန်းမှာ ကိုယ်လက် သန့်စင်တယ်။	I washed myself up in the bathroom.
3233	အမြဲတမ်း မအိပ်ခင် သွားတိုက်တယ်။	I always brush my teeth before I go to sleep.
3234	မနေ့က အလုပ်များလို့ အရမ်း ပင်ပန်းသွားတယ်။	I got exhausted because of the workload yesterday.
3235	မစ္စတာယာမာဒါက စာသင်ခန်းထဲမှာ ရှိတယ်။	Mr. Yamada is in the classroom.
3236	မစ္စတာခိုဘာယာရှိက အပြာရောင်ထီးကို ကိုင်ထားတယ်။	Mr. Kobarashi is holding a blue umbrella.
